order_id,date,product_name,category,flavor,channel,region,units_sold,price_per_unit,cost_per_unit,discount_pct,revenue,total_cost,profit
PF-106155,2024-06-11,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Midwest,2,43.99,19.1,0.1,79.18,38.2,40.98
PF-106156,2024-05-01,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,South,4,41.99,17.8,0.0,167.96,71.2,96.76
PF-106157,2024-07-11,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,South,4,42.99,18.5,0.15,146.17,74.0,72.17
PF-106158,2024-03-17,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,South,4,41.99,17.8,0.0,167.96,71.2,96.76
PF-106159,2025-08-22,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,South,3,41.99,17.8,0.15,107.07,53.4,53.67
PF-106160,2024-02-12,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,Northeast,4,24.99,9.5,0.0,99.96,38.0,61.96
PF-106161,2025-04-26,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,West,2,41.99,17.8,0.1,75.58,35.6,39.98
PF-106162,2025-01-04,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,West,5,39.99,16.25,0.0,199.95,81.25,118.7
PF-106163,2024-06-12,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,West,5,42.99,18.5,0.1,193.46,92.5,100.96
PF-106164,2024-04-05,PulseFuel Variety Sample Pack,Sample Pack,Variety,Website,Midwest,5,14.99,5.25,,74.95,26.25,48.7
PF-106165,2025-03-04,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,South,4,41.99,17.8,0.05,159.56,71.2,88.36
PF-106166,2024-06-21,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Retail,Midwest,4,24.99,9.5,0.0,99.96,38.0,61.96
PF-106167,2025-11-02,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,South,2,38.99,15.9,0.1,70.18,31.8,38.38
PF-106168,2025-03-05,PulseFuel Mango Pump,Pump Formula,Mango,Website,Midwest,6,39.99,16.25,0.1,215.95,97.5,118.45
PF-106169,2025-01-14,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,South,1,41.99,17.8,0.03,40.73,17.8,22.93
PF-106170,2024-02-22,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Midwest,1,42.99,18.5,0.15,36.54,18.5,18.04
PF-106171,2024-01-07,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Midwest,5,43.99,19.1,0.1,197.96,95.5,102.46
PF-106172,2024-08-09,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,South,5,41.99,17.8,0.05,199.45,89.0,110.45
PF-106173,2025-08-13,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Midwest,3,38.99,15.9,0.15,99.42,47.7,51.72
PF-106174,2024-02-06,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Midwest,6,42.99,18.5,0.05,245.04,111.0,134.04
PF-106175,2025-02-13,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,West,2,39.99,16.25,0.0,79.98,32.5,47.48
PF-106176,2025-03-10,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,Northeast,1,24.99,9.5,0.1,22.49,9.5,12.99
PF-106177,2024-07-07,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,South,5,42.99,18.5,0.05,204.2,92.5,111.7
PF-106178,2025-11-23,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,West,3,42.99,18.5,0.0,128.97,55.5,73.47
PF-106179,2025-03-18,PulseFuel Mango Pump,Pump Formula,Mango,Retail,Northeast,3,39.99,16.25,0.05,113.97,48.75,65.22
PF-106180,2024-03-09,PulseFuel Variety Sample Pack,Sample Pack,Variety,Amazon,Northeast,2,14.99,5.25,0.0,29.98,10.5,19.48
PF-106181,2024-07-31,PulseFuel Mango Pump,Pump Formula,Mango,Website,South,4,39.99,16.25,0.0,159.96,65.0,94.96
PF-106182,2025-04-13,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Northeast,3,43.99,19.1,0.0,131.97,57.3,74.67
PF-106183,2025-01-26,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Midwest,8,42.99,18.5,0.05,326.72,148.0,178.72
PF-106184,2025-12-03,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,Midwest,4,24.99,9.5,0.0,99.96,38.0,61.96
PF-106185,2025-09-02,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,West,1,42.99,18.5,0.05,40.84,18.5,22.34
PF-106186,2024-05-30,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,Northeast,6,42.99,18.5,0.03,250.2,111.0,139.2
PF-106187,2024-03-28,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,Northeast,2,42.99,18.5,0.0,85.98,37.0,48.98
PF-106188,2025-07-26,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Northeast,7,42.99,18.5,0.15,255.79,129.5,126.29
PF-106189,2025-03-31,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,West,2,38.99,15.9,0.1,70.18,31.8,38.38
PF-106190,2024-10-19,PulseFuel Mango Pump,Pump Formula,Mango,Website,Midwest,6,39.99,16.25,0.15,203.95,97.5,106.45
PF-106191,2024-06-19,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Retail,Northeast,2,24.99,9.5,0.0,49.98,19.0,30.98
PF-106192,2024-06-03,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,West,2,42.99,18.5,0.1,77.38,37.0,40.38
PF-106193,2024-01-27,PulseFuel Variety Sample Pack,Sample Pack,Variety,Retail,Northeast,5,14.99,5.25,0.05,71.2,26.25,44.95
PF-106194,2025-07-20,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,South,2,42.99,18.5,0.15,73.08,37.0,36.08
PF-106195,2025-01-09,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Midwest,3,43.99,19.1,0.1,118.77,57.3,61.47
PF-106196,2025-05-17,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Retail,South,4,43.99,19.1,0.05,167.16,76.4,90.76
PF-106197,2024-01-20,PulseFuel Mango Pump,Pump Formula,Mango,Retail,West,5,39.99,16.25,0.03,193.95,81.25,112.7
PF-106198,2024-06-08,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,West,2,38.99,15.9,0.1,70.18,31.8,38.38
PF-106199,2024-06-30,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Midwest,6,41.99,17.8,0.1,226.75,106.8,119.95
PF-106200,2025-04-25,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Retail,South,1,43.99,19.1,0.03,42.67,19.1,23.57
PF-106201,2024-01-04,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Amazon,South,4,24.99,9.5,0.05,94.96,38.0,56.96
PF-106202,2025-05-05,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,Northeast,2,43.99,19.1,0.05,83.58,38.2,45.38
PF-106203,2024-03-29,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,South,3,42.99,18.5,0.05,122.52,55.5,67.02
PF-106204,2024-06-05,PulseFuel Mango Pump,Pump Formula,Mango,Website,South,4,39.99,16.25,0.05,151.96,65.0,86.96
PF-106205,2025-06-08,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,South,4,38.99,15.9,0.0,155.96,63.6,92.36
PF-106206,2025-12-25,PulseFuel Mango Pump,Pump Formula,Mango,Website,Northeast,4,39.99,16.25,0.0,159.96,65.0,94.96
PF-106207,2024-01-02,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,Northeast,5,41.99,17.8,0.05,199.45,89.0,110.45
PF-106208,2025-03-10,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Midwest,4,42.99,18.5,0.0,171.96,74.0,97.96
PF-106209,2024-07-25,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,Midwest,4,42.99,18.5,0.03,166.8,74.0,92.8
PF-106210,2024-11-08,PulseFuel Variety Sample Pack,Sample Pack,Variety,Retail,Midwest,6,14.99,5.25,0.03,87.24,31.5,55.74
PF-106211,2025-10-13,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,South,4,42.99,18.5,0.0,171.96,74.0,97.96
PF-106212,2024-06-27,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Retail,Northeast,8,38.99,15.9,0.05,296.32,127.2,169.12
PF-106213,2025-01-04,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Midwest,5,41.99,17.8,0.0,209.95,89.0,120.95
PF-106214,2025-02-12,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Midwest,2,38.99,15.9,0.1,70.18,31.8,38.38
PF-106215,2025-07-23,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,West,4,42.99,18.5,0.0,171.96,74.0,97.96
PF-106216,2025-04-27,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,Midwest,8,42.99,18.5,0.05,326.72,148.0,178.72
PF-106217,2025-05-12,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,Northeast,4,24.99,9.5,0.15,84.97,38.0,46.97
PF-106218,2025-04-23,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,Northeast,2,39.99,16.25,0.05,75.98,32.5,43.48
PF-106219,2024-02-29,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,West,6,41.99,17.8,0.1,226.75,106.8,119.95
PF-106220,2025-03-29,PulseFuel Mango Pump,Pump Formula,Mango,Website,Northeast,4,39.99,16.25,0.1,143.96,65.0,78.96
PF-106221,2025-02-26,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,West,6,42.99,18.5,0.0,257.94,111.0,146.94
PF-106222,2024-02-05,PulseFuel Variety Sample Pack,Sample Pack,Variety,Amazon,Northeast,3,14.99,5.25,0.1,40.47,15.75,24.72
PF-106223,2025-04-25,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,Midwest,1,42.99,18.5,0.1,38.69,18.5,20.19
PF-106224,2024-01-29,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Northeast,1,38.99,15.9,0.1,35.09,15.9,19.19
PF-106225,2025-11-12,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Midwest,2,41.99,17.8,0.05,79.78,35.6,44.18
PF-106226,2025-12-21,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Northeast,3,38.99,15.9,0.05,111.12,47.7,63.42
PF-106227,2025-09-26,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,West,4,24.99,9.5,0.15,84.97,38.0,46.97
PF-106228,2024-10-02,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,Midwest,3,39.99,16.25,0.05,113.97,48.75,65.22
PF-106229,2025-10-17,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,South,3,41.99,17.8,0.1,113.37,53.4,59.97
PF-106230,2025-04-07,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,West,4,38.99,15.9,0.1,140.36,63.6,76.76
PF-106231,2024-06-03,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,Midwest,2,43.99,19.1,0.1,79.18,38.2,40.98
PF-106232,2024-09-21,PulseFuel Mango Pump,Pump Formula,Mango,Website,South,8,39.99,16.25,0.15,271.93,130.0,141.93
PF-106233,2024-10-18,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,Northeast,3,42.99,18.5,0.05,122.52,55.5,67.02
PF-106234,2024-02-10,PulseFuel Variety Sample Pack,Sample Pack,Variety,Amazon,West,7,14.99,5.25,0.0,104.93,36.75,68.18
PF-106235,2024-07-11,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,West,2,41.99,17.8,0.0,83.98,35.6,48.38
PF-106236,2025-03-30,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Amazon,South,1,38.99,15.9,0.1,35.09,15.9,19.19
PF-106237,2025-12-04,PulseFuel Mango Pump,Pump Formula,Mango,Website,Northeast,2,39.99,16.25,0.15,67.98,32.5,35.48
PF-106238,2024-01-05,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,South,9,24.99,9.5,0.0,224.91,85.5,139.41
PF-106239,2025-04-13,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,West,3,41.99,17.8,0.1,113.37,53.4,59.97
PF-106240,2024-11-01,PulseFuel Mango Pump,Pump Formula,Mango,Website,South,3,39.99,16.25,0.1,107.97,48.75,59.22
PF-106241,2024-10-06,PulseFuel Mango Pump,Pump Formula,Mango,Website,Northeast,2,39.99,16.25,0.1,71.98,32.5,39.48
PF-106242,2025-05-30,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Northeast,2,43.99,19.1,0.1,79.18,38.2,40.98
PF-106243,2025-03-30,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Midwest,2,41.99,17.8,0.15,71.38,35.6,35.78
PF-106244,2024-08-02,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,South,2,42.99,18.5,0.05,81.68,37.0,44.68
PF-106245,2025-03-27,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,West,3,38.99,15.9,0.0,116.97,47.7,69.27
PF-106246,2025-12-09,PulseFuel Variety Sample Pack,Sample Pack,Variety,Retail,South,3,14.99,5.25,0.05,42.72,15.75,26.97
PF-106247,2024-03-13,PulseFuel Variety Sample Pack,Sample Pack,Variety,Website,Midwest,3,14.99,5.25,0.1,40.47,15.75,24.72
PF-106248,2025-09-02,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,South,1,41.99,17.8,0.15,35.69,17.8,17.89
PF-106249,2024-04-30,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,West,2,43.99,19.1,0.15,74.78,38.2,36.58
PF-106250,2025-12-12,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,West,6,42.99,18.5,0.0,257.94,111.0,146.94
PF-106251,2024-02-10,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,West,6,24.99,9.5,0.1,134.95,57.0,77.95
PF-106252,2024-06-07,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Retail,South,4,41.99,17.8,0.0,167.96,71.2,96.76
PF-106253,2024-01-09,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Midwest,7,41.99,17.8,0.05,279.23,124.6,154.63
PF-106254,2025-08-11,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Retail,South,1,43.99,19.1,0.05,41.79,19.1,22.69
PF-106255,2024-04-14,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,Northeast,4,38.99,15.9,0.1,140.36,63.6,76.76
PF-106256,2025-04-26,PulseFuel Variety Sample Pack,Sample Pack,Variety,Website,Midwest,7,14.99,5.25,0.1,94.44,36.75,57.69
PF-106257,2025-04-02,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Northeast,1,41.99,17.8,0.05,39.89,17.8,22.09
PF-106258,2025-04-11,PulseFuel Variety Sample Pack,Sample Pack,Variety,Website,Midwest,7,14.99,5.25,0.1,94.44,36.75,57.69
PF-106259,2025-11-29,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,Northeast,3,43.99,19.1,0.05,125.37,57.3,68.07
PF-106260,2025-03-16,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,South,4,42.99,18.5,0.0,171.96,74.0,97.96
PF-106261,2024-10-04,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,West,4,41.99,17.8,0.05,159.56,71.2,88.36
PF-106262,2025-03-09,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Retail,South,1,43.99,19.1,0.05,41.79,19.1,22.69
PF-106263,2025-06-14,PulseFuel Mango Pump,Pump Formula,Mango,Website,West,2,39.99,16.25,0.15,67.98,32.5,35.48
PF-106264,2025-04-26,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,South,2,41.99,17.8,0.15,71.38,35.6,35.78
PF-106265,2024-10-28,PulseFuel Variety Sample Pack,Sample Pack,Variety,Website,Northeast,2,14.99,5.25,0.05,28.48,10.5,17.98
PF-106266,2025-08-18,PulseFuel Variety Sample Pack,Sample Pack,Variety,Retail,South,3,14.99,5.25,0.0,44.97,15.75,29.22
PF-106267,2025-12-08,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,Northeast,8,41.99,17.8,0.05,319.12,142.4,176.72
PF-106268,2024-12-06,PulseFuel Mango Pump,Pump Formula,Mango,Website,Midwest,3,39.99,16.25,0.05,113.97,48.75,65.22
PF-106269,2024-09-14,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Midwest,4,41.99,17.8,0.0,167.96,71.2,96.76
PF-106270,2024-06-05,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Retail,South,4,24.99,9.5,0.03,96.96,38.0,58.96
PF-106271,2025-05-05,PulseFuel Mango Pump,Pump Formula,Mango,Website,West,10,39.99,16.25,0.1,359.91,162.5,197.41
PF-106272,2025-02-20,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,West,4,42.99,18.5,0.03,166.8,74.0,92.8
PF-106273,2025-07-21,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,Northeast,2,24.99,9.5,0.05,47.48,19.0,28.48
PF-106274,2024-03-04,PulseFuel Variety Sample Pack,Sample Pack,Variety,Retail,Northeast,3,14.99,5.25,0.03,43.62,15.75,27.87
PF-106275,2024-12-09,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,West,3,39.99,16.25,0.0,119.97,48.75,71.22
PF-106276,2024-04-14,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Northeast,3,41.99,17.8,0.1,113.37,53.4,59.97
PF-106277,2024-09-04,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,South,2,41.99,17.8,0.05,79.78,35.6,44.18
PF-106278,2025-10-28,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Retail,Northeast,2,38.99,15.9,0.03,75.64,31.8,43.84
PF-106279,2025-10-12,PulseFuel Mango Pump,Pump Formula,Mango,Website,South,2,39.99,16.25,0.1,71.98,32.5,39.48
PF-106280,2025-03-04,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Website,West,2,42.99,18.5,0.05,81.68,37.0,44.68
PF-106281,2025-10-02,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,Northeast,3,42.99,18.5,0.1,116.07,55.5,60.57
PF-106282,2024-07-09,PulseFuel Mango Pump,Pump Formula,Mango,Website,West,4,39.99,16.25,0.0,159.96,65.0,94.96
PF-106283,2025-02-08,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,West,3,43.99,19.1,0.1,118.77,57.3,61.47
PF-106284,2025-09-29,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,South,1,24.99,9.5,0.05,23.74,9.5,14.24
PF-106285,2024-12-28,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,South,3,43.99,19.1,0.1,118.77,57.3,61.47
PF-106286,2024-01-30,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,Midwest,8,42.99,18.5,0.0,343.92,148.0,195.92
PF-106287,2024-12-12,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,West,3,42.99,18.5,0.05,122.52,55.5,67.02
PF-106288,2025-12-22,PulseFuel Mango Pump,Pump Formula,Mango,Website,Northeast,3,39.99,16.25,0.1,107.97,48.75,59.22
PF-106289,2025-09-20,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,Midwest,3,41.99,17.8,0.1,113.37,53.4,59.97
PF-106290,2024-11-13,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,Northeast,3,42.99,18.5,0.1,116.07,55.5,60.57
PF-106291,2025-06-29,PulseFuel Variety Sample Pack,Sample Pack,Variety,Website,Northeast,4,14.99,5.25,0.05,56.96,21.0,35.96
PF-106292,2024-02-15,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,West,5,41.99,17.8,0.0,209.95,89.0,120.95
PF-106293,2025-09-23,PulseFuel Mango Pump,Pump Formula,Mango,Retail,South,5,39.99,16.25,0.05,189.95,81.25,108.7
PF-106294,2024-06-20,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Northeast,5,41.99,17.8,0.15,178.46,89.0,89.46
PF-106295,2025-01-25,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Retail,Northeast,4,43.99,19.1,0.03,170.68,76.4,94.28
PF-106296,2025-05-07,PulseFuel Mango Pump,Pump Formula,Mango,Website,West,2,39.99,16.25,0.1,71.98,32.5,39.48
PF-106297,2024-07-09,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,Midwest,2,43.99,19.1,0.0,87.98,38.2,49.78
PF-106298,2024-09-06,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,West,3,42.99,18.5,0.05,122.52,55.5,67.02
PF-106299,2025-07-28,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,West,5,41.99,17.8,0.0,209.95,89.0,120.95
PF-106300,2025-02-20,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,West,3,42.99,18.5,0.05,122.52,55.5,67.02
PF-106301,2025-10-15,PulseFuel Mango Pump,Pump Formula,Mango,Retail,West,3,39.99,16.25,0.05,113.97,48.75,65.22
PF-106302,2025-12-22,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,West,3,41.99,17.8,0.05,119.67,53.4,66.27
PF-106303,2024-07-16,PulseFuel Variety Sample Pack,Sample Pack,Variety,Website,West,6,14.99,5.25,0.15,76.45,31.5,44.95
PF-106304,2025-05-26,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,Northeast,6,39.99,16.25,0.05,227.94,97.5,130.44
PF-106305,2024-08-06,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,Midwest,5,41.99,17.8,0.05,199.45,89.0,110.45
PF-106306,2024-03-03,PulseFuel Variety Sample Pack,Sample Pack,Variety,Amazon,Northeast,5,14.99,5.25,0.1,67.45,26.25,41.2
PF-106307,2025-11-16,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,South,2,24.99,9.5,0.15,42.48,19.0,23.48
PF-106308,2024-01-24,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,South,3,41.99,17.8,0.05,119.67,53.4,66.27
PF-106309,2024-12-05,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,South,1,41.99,17.8,0.05,39.89,17.8,22.09
PF-106310,2025-08-15,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Retail,West,2,38.99,15.9,0.05,74.08,31.8,42.28
PF-106311,2024-02-09,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,South,3,41.99,17.8,0.0,125.97,53.4,72.57
PF-106312,2025-01-03,PulseFuel Fruit Punch Non-Stim,Non-Stim Pre-Workout,Fruit Punch,Website,West,7,38.99,15.9,0.1,245.64,111.3,134.34
PF-106313,2025-02-13,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Website,South,3,24.99,9.5,0.1,67.47,28.5,38.97
PF-106314,2025-01-24,PulseFuel Mango Pump,Pump Formula,Mango,Website,West,4,39.99,16.25,0.1,143.96,65.0,78.96
PF-106315,2025-11-18,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,Northeast,6,43.99,19.1,0.1,237.55,114.6,122.95
PF-106316,2024-07-01,PulseFuel Mango Pump,Pump Formula,Mango,Website,Midwest,2,39.99,16.25,0.1,71.98,32.5,39.48
PF-106317,2025-07-11,PulseFuel Mango Pump,Pump Formula,Mango,Website,South,2,39.99,16.25,0.15,67.98,32.5,35.48
PF-106318,2024-01-30,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,West,5,42.99,18.5,0.0,214.95,92.5,122.45
PF-106319,2025-11-24,PulseFuel Mango Pump,Pump Formula,Mango,Retail,Midwest,2,39.99,16.25,0.05,75.98,32.5,43.48
PF-106320,2025-11-24,PulseFuel Energy Gummies,Energy Gummies,Mixed Berry,Retail,South,3,24.99,9.5,0.0,74.97,28.5,46.47
PF-106321,2025-05-14,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,Midwest,2,43.99,19.1,0.0,87.98,38.2,49.78
PF-106322,2024-03-01,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Retail,Northeast,1,42.99,18.5,0.0,42.99,18.5,24.49
PF-106323,2025-08-12,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Amazon,South,5,43.99,19.1,0.1,197.96,95.5,102.46
PF-106324,2025-05-25,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,Northeast,2,42.99,18.5,0.0,85.98,37.0,48.98
PF-106325,2024-09-10,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Amazon,Northeast,3,41.99,17.8,0.1,113.37,53.4,59.97
PF-106326,2024-03-18,PulseFuel Blue Raspberry Pre,Stim Pre-Workout,Blue Raspberry,Amazon,West,1,42.99,18.5,0.05,40.84,18.5,22.34
PF-106327,2024-08-11,PulseFuel Watermelon Pre,Stim Pre-Workout,Watermelon,Website,West,2,41.99,17.8,0.1,75.58,35.6,39.98
PF-106328,2025-02-17,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,Midwest,2,43.99,19.1,0.15,74.78,38.2,36.58
PF-106329,2024-06-18,PulseFuel Sour Gummy Pre,Stim Pre-Workout,Sour Gummy,Website,West,1,43.99,19.1,0.15,37.39,19.1,18.29
PF-106330,2025-01-09,PulseFuel Mango Pump,Pump Formula,Mango,Amazon,South,1,39.99,16.25,0.1,35.99,16.25,19.74
PF-106331,2025-08-18,PulseFuel Mango Pump,Pump Formula,Mango,Website,West,5,39.99,16.25,0.1,179.95,81.25,98.7
